0 0 0,0 1,0 2,0 3,0 4,0 5,0 6,0 7,0
31936 0 2,-58 2,-59 1,-59 1,-60 0,-60 -1,-60 -2,-60 -2,-59
31937 0 2,-59 1,-59 1,-60 0,-60 -1,-60 -2,-60 -2,-59 -3,-59
31938 0 2,-59 1,-59 1,-60 0,-60 -1,-60 -2,-60 -2,-59 -3,-59
31939 0 1,-59 1,-60 0,-60 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58
31940 0 1,-60 0,-60 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57
31941 0 0,-60 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57
31942 0 0,-60 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57
31943 0 0,-59 0,-60 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57
31944 0 0,-60 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57
31945 0 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58
31946 0 -1,-60 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58
31947 0 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59
31948 0 -2,-60 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59
31949 0 -2,-59 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31950 0 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60
31951 0 -3,-60 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31952 0 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60
31953 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -6,-60
31954 0 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60
31955 0 -3,-59 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60
31956 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -5,-61
31957 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -5,-61
31958 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -5,-61
31959 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -5,-61
31960 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -5,-61
31961 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60
31962 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -4,-60
31963 0 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60 -4,-60
31964 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-60
31965 0 -2,-57 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31966 0 -2,-57 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31967 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-58
31968 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-58
31969 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-58
31970 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-58
31971 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-58
31972 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -5,-58
31973 0 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31974 0 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31975 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -6,-59
31976 0 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59 -6,-59
31977 0 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59 -5,-59
31978 0 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58 -4,-59
31979 0 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58
31980 0 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57 -4,-58
31981 0 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -4,-57
31982 0 -1,-60 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57
31983 0 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -2,-57
31984 0 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -2,-57
31985 0 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57
31986 0 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57 -3,-56
31987 0 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58 -3,-57
31988 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58
31989 0 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
31990 0 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
31991 0 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
31992 0 -1,-63 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
31993 0 -1,-63 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
31994 0 -1,-63 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
31995 0 -1,-63 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
31996 0 -1,-63 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
31997 0 -1,-63 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
31998 0 -1,-62 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
31999 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -1,-58
32000 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
32001 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58
32002 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58 -3,-58
32003 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
32004 0 -3,-63 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
32005 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59
32006 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59 -1,-60
32007 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59
32008 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59
32009 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59 -1,-60
32010 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59
32011 0 -1,-63 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
32012 0 -1,-63 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
32013 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -2,-58
32014 0 -3,-63 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59
32015 0 -2,-63 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59
32016 0 -2,-62 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59 0,-59
32017 0 -2,-61 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59 0,-59 0,-60
32018 0 -2,-60 -3,-60 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61
32019 0 -3,-60 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32020 0 -3,-60 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32021 0 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 0,-63
32022 0 -4,-59 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32023 0 -4,-58 -4,-59 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61
32024 0 -4,-59 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 -1,-61
32025 0 -4,-60 -4,-59 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61
32026 0 -4,-59 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32027 0 -4,-59 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32028 0 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 0,-63
32029 0 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 0,-63
32030 0 -3,-58 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32031 0 -3,-59 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62
32032 0 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62 1,-61
32033 0 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62 1,-61 1,-60
32034 0 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62 1,-61 1,-60
32035 0 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62 1,-61 1,-60
32036 0 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62 1,-61
32037 0 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62 1,-61
32038 0 -2,-60 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62
32039 0 -2,-60 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62
32040 0 -2,-60 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62 1,-62
32041 0 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 0,-61 0,-62
32042 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 0,-61
32043 0 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60
32044 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32045 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32046 0 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60
32047 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32048 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32049 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32050 0 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60 1,-59
32051 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32052 0 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60 2,-60
32053 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60 1,-60
32054 0 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 0,-60
32055 0 -2,-58 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59
32056 0 -2,-58 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59
32057 0 -2,-58 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59
32058 0 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59
32059 0 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59
32060 0 -3,-58 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59
32061 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60
32062 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60
32063 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60
32064 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60
32065 0 -3,-59 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60
32066 0 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 0,-60
32067 0 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 0,-60
32068 0 -4,-60 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60
32069 0 -3,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61
32070 0 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 1,-62
32071 0 -1,-60 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61
32072 0 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61
32073 0 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61 0,-60
32074 0 -2,-60 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61
32075 0 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61 0,-62
32076 0 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61 0,-62
32077 0 -3,-59 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61
32078 0 -3,-58 -3,-59 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61
32079 0 -2,-58 -3,-58 -3,-59 -2,-59 -1,-59 0,-59 1,-59 1,-60
32080 0 -3,-58 -3,-59 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61
32081 0 -3,-59 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61
32082 0 -2,-59 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61 -1,-61
32083 0 -1,-59 0,-59 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62
32084 0 0,-59 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63
32085 0 0,-58 0,-59 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62
32086 0 0,-59 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63
32087 0 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -1,-64
32088 0 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -1,-64
32089 0 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -1,-64
32090 0 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -1,-64 -2,-64
32091 0 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -1,-64
32092 0 2,-59 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63
32093 0 1,-59 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -2,-63
32094 0 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63
32095 0 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62
32096 0 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62
32097 0 1,-60 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63
32098 0 1,-61 0,-61 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62
32099 0 0,-61 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62
32100 0 -1,-61 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62
32101 0 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61
32102 0 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61
32103 0 -2,-62 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62
32104 0 -2,-62 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62
32105 0 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61
32106 0 -2,-62 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62
32107 0 -2,-62 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62
32108 0 -1,-62 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61
32109 0 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61
32110 0 -1,-63 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61
32111 0 -2,-63 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61
32112 0 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32113 0 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32114 0 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32115 0 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32116 0 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32117 0 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60 -8,-59
32118 0 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32119 0 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32120 0 -3,-63 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32121 0 -3,-62 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59
32122 0 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59 -8,-59
32123 0 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59 -8,-59
32124 0 -4,-63 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59
32125 0 -5,-63 -4,-63 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32126 0 -4,-63 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59
32127 0 -4,-63 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59
32128 0 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59 -8,-59
32129 0 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59
32130 0 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -7,-59
32131 0 -3,-61 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32132 0 -3,-62 -3,-61 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61
32133 0 -3,-61 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32134 0 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32135 0 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60 -8,-61
32136 0 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32137 0 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60 -8,-60
32138 0 -4,-60 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61 -7,-60
32139 0 -4,-59 -4,-60 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61 -7,-61
32140 0 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62 -5,-62 -5,-61 -6,-61
32141 0 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62 -5,-62 -5,-61
32142 0 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62 -5,-62 -5,-61
32143 0 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62 -5,-62
32144 0 -4,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62
32145 0 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62 -3,-62
32146 0 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61 -4,-62
32147 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61
32148 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61
32149 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60 -4,-61
32150 0 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60
32151 0 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60
32152 0 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60
32153 0 -2,-54 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59
32154 0 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59 -4,-60
32155 0 -1,-55 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59
32156 0 -1,-55 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59
32157 0 -1,-55 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59
32158 0 -1,-55 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -4,-59
32159 0 -1,-54 -1,-55 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59
32160 0 -1,-55 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59
32161 0 -2,-55 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32162 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -1,-60
32163 0 -1,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32164 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -1,-60
32165 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32166 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32167 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32168 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -3,-60
32169 0 -1,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32170 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -1,-60
32171 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32172 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32173 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -1,-60
32174 0 -1,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32175 0 -1,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32176 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -2,-61
32177 0 -1,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32178 0 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60 -1,-60
32179 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32180 0 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59 -2,-60
32181 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59
32182 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59 -2,-59
32183 0 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59
32184 0 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58 -3,-59
32185 0 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -3,-58
32186 0 -6,-57 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57
32187 0 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57
32188 0 -4,-57 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57
32189 0 -3,-57 -4,-57 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57
32190 0 -4,-57 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57
32191 0 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57
32192 0 -5,-57 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57
32193 0 -5,-56 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57
32194 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57 -5,-56
32195 0 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57 -5,-56 -6,-56
32196 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57 -5,-56
32197 0 -4,-55 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57
32198 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57 -5,-56
32199 0 -4,-55 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57
32200 0 -4,-55 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57
32201 0 -4,-55 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57
32202 0 -4,-55 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57
32203 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57 -5,-58
32204 0 -4,-56 -3,-56 -2,-56 -2,-57 -3,-57 -4,-57 -5,-57 -5,-58
